18.827;-99;2006;0.00;2000.00
18.899;-146;1988;0.03;1988.58
18.971;-126;1968;0.13;1977.15
19.042;-130;1867;0.29;1965.73
19.115;-148;1910;0.52;1954.31
19.181;-136;1934;0.82;1942.89
19.269;-219;2018;1.17;1931.47
19.346;-143;2142;1.60;1920.05
19.416;-206;2130;2.09;1908.64
19.481;-254;2136;2.64;1897.23
19.551;-220;2093;3.26;1885.82
19.629;-256;2030;3.95;1874.42
19.701;-237;1969;4.70;1863.02
19.772;-259;1938;5.51;1851.62
19.847;-284;1940;6.39;1840.23
19.918;-279;1860;7.34;1828.85
19.992;-261;1965;8.35;1817.47
20.064;-305;1944;9.42;1806.10
20.135;-332;1966;10.56;1794.73
20.207;-239;1954;11.77;1783.37
20.279;-237;1962;13.04;1772.02
20.353;-239;1949;14.37;1760.67
20.423;-254;1928;15.77;1749.33
20.495;-213;1885;17.23;1738.00
20.567;-218;1822;18.76;1726.68
20.645;-112;1833;20.36;1715.37
20.710;-86;1812;22.02;1704.07
20.775;-145;1804;23.74;1692.77
20.852;-130;1797;25.52;1681.49
20.923;-153;1760;27.38;1670.22
20.989;-139;1752;29.29;1658.96
21.059;-121;1736;31.27;1647.70
21.127;-137;1731;33.32;1636.47
21.199;-152;1716;35.43;1625.24
21.266;-195;1730;37.60;1614.02
21.367;-188;1721;39.83;1602.82
21.438;-218;1720;42.14;1591.63
21.514;-199;1726;44.50;1580.45
21.582;-204;1702;46.93;1569.29
21.659;-256;1684;49.42;1558.14
21.735;-165;1587;51.98;1547.01
21.796;-87;1679;54.60;1535.89
21.863;-222;1627;57.28;1524.78
21.928;-255;1705;60.02;1513.69
22.000;-268;1693;62.83;1502.62
22.068;-409;1740;65.71;1491.56
22.130;-259;1643;68.64;1480.52
22.200;-65;1694;71.64;1469.50
22.263;-186;1641;74.70;1458.49
22.332;-202;1606;77.83;1447.51
22.399;-194;1600;81.01;1436.53
22.465;-175;1627;84.26;1425.58
22.533;-153;1656;87.58;1414.65
22.599;-155;1621;90.95;1403.74
22.686;-105;1241;94.39;1392.84
22.755;-119;1295;97.89;1381.97
22.830;-102;1279;101.45;1371.11
22.918;-74;1274;105.07;1360.28
22.977;-129;1541;108.76;1349.46
23.043;-68;1272;112.50;1338.67
23.113;-96;1238;116.31;1327.90
23.182;-111;1232;120.18;1317.15
23.249;-118;1273;124.11;1306.43
23.320;-119;1294;128.10;1295.72
23.394;-110;1298;132.16;1285.04
23.463;-125;1304;136.27;1274.38
23.532;-121;1269;140.45;1263.75
23.601;-122;1233;144.68;1253.14
23.681;-118;1248;148.98;1242.56
23.746;-119;1228;153.34;1232.00
23.840;-131;1229;157.75;1221.46
23.909;-131;1266;162.23;1210.95
23.980;-107;1228;166.77;1200.47
24.068;-87;1209;171.36;1190.01
24.139;-109;1246;176.02;1179.58
24.211;-106;1200;180.74;1169.17
24.283;-94;1187;185.51;1158.79
24.361;-73;1210;190.35;1148.44
24.432;-70;1169;195.24;1138.12
24.504;-106;1228;200.19;1127.82
24.591;-113;1190;205.20;1117.56
24.691;-62;1104;210.27;1107.32
24.763;-126;1171;215.40;1097.11
24.835;-76;1109;220.59;1086.93
24.920;-101;1145;225.83;1076.78
24.999;-34;874;231.13;1066.67
25.064;-97;1117;236.49;1056.58
25.131;-95;1060;241.91;1046.52
25.198;-78;1074;247.39;1036.49
25.268;-191;1102;252.92;1026.50
25.339;-127;1084;258.51;1016.53
25.411;-202;1071;264.15;1006.60
25.484;-181;1094;269.86;996.70
25.568;-162;1077;275.62;986.84
25.645;-177;1048;281.43;977.00
25.713;-145;1031;287.30;967.21
25.782;-141;1028;293.23;957.44
25.855;-136;1023;299.21;947.71
25.944;-92;1043;305.25;938.01
26.023;-80;1005;311.34;928.35
26.092;-38;1017;317.49;918.72
26.176;-68;996;323.70;909.13
26.245;17;790;329.95;899.57
26.311;-1;981;336.27;890.05
26.381;80;971;342.63;880.56
26.445;-116;942;349.06;871.11
26.515;-87;947;355.53;861.70
26.581;-96;916;362.06;852.33
26.654;-73;902;368.64;842.99
26.726;-79;903;375.28;833.69
26.795;-39;931;381.97;824.43
26.869;-107;927;388.71;815.21
26.936;-97;876;395.50;806.02
27.021;-73;866;402.35;796.88
27.112;779;-824;409.25;787.77
27.178;-101;884;416.20;778.70
27.248;-99;860;423.20;769.68
27.320;-89;858;430.25;760.69
27.387;-137;892;437.36;751.74
27.457;793;-847;444.51;742.84
27.570;-88;887;458.97;725.15
27.661;-72;837;466.28;716.37
27.731;223;769;473.64;707.63
27.801;199;723;481.04;698.93
27.873;327;779;488.50;690.28
27.945;529;647;496.01;681.67
28.013;239;588;503.56;673.10
28.077;438;750;511.17;664.57
28.147;536;903;518.82;656.09
28.210;565;735;526.52;647.65
28.299;516;709;534.27;639.26
28.369;365;688;542.06;630.91
28.442;293;805;549.91;622.60
28.515;549;778;557.80;614.34
28.581;298;1164;565.74;606.12
28.646;539;680;573.72;597.96
28.712;518;691;581.75;589.83
28.780;570;694;589.83;581.75
28.848;506;520;597.96;573.72
28.913;581;652;606.12;565.74
28.987;603;654;614.34;557.80
29.059;605;640;622.60;549.91
29.127;671;686;630.91;542.06
29.193;574;679;639.26;534.27
29.278;644;681;647.65;526.52
29.369;561;710;656.09;518.82
29.442;554;662;664.57;511.17
29.514;607;569;673.10;503.56
29.580;1005;-583;681.67;496.01
29.647;607;572;690.28;488.50
29.720;664;503;698.93;481.04
29.792;743;498;707.63;473.64
29.861;585;481;716.37;466.28
29.930;971;-540;725.15;458.97
29.991;621;278;733.98;451.72
30.063;632;378;742.84;444.51
30.151;651;366;751.74;437.36
30.241;638;351;760.69;430.25
30.310;594;287;769.68;423.20
30.389;635;295;778.70;416.20
30.460;814;436;787.77;409.25
30.524;674;194;796.88;402.35
30.599;711;155;806.02;395.50
30.681;729;231;815.21;388.71
30.748;741;21;824.43;381.97
30.823;746;195;833.69;375.28
30.892;785;109;842.99;368.64
30.981;811;165;852.33;362.06
31.051;826;230;861.70;355.53
31.117;842;332;871.11;349.06
31.188;766;253;880.56;342.63
31.248;875;223;890.05;336.27
31.318;853;257;899.57;329.95
31.386;869;249;909.13;323.70
31.454;889;306;918.72;317.49
31.529;828;173;928.35;311.34
31.597;784;183;938.01;305.25
31.670;833;186;947.71;299.21
31.756;807;92;957.44;293.23
31.835;894;264;967.21;287.30
31.906;920;228;977.00;281.43
31.972;940;214;986.84;275.62
32.040;901;205;996.70;269.86
32.123;979;137;1006.60;264.15
32.197;976;148;1016.53;258.51
32.267;979;167;1026.50;252.92
32.365;1024;132;1036.49;247.39
32.439;978;167;1046.52;241.91
32.511;972;115;1056.58;236.49
32.577;967;153;1066.67;231.13
32.650;966;91;1076.78;225.83
32.716;948;82;1086.93;220.59
32.782;1009;60;1097.11;215.40
32.875;979;78;1107.32;210.27
32.943;1010;42;1117.56;205.20
33.014;1135;-327;1127.82;200.19
33.084;1020;30;1138.12;195.24
33.153;868;71;1148.44;190.35
33.215;1042;13;1158.79;185.51
33.291;1163;-336;1169.17;180.74
33.364;1062;31;1179.58;176.02
33.430;1059;-5;1190.01;171.36
33.519;1156;103;1200.47;166.77
33.596;1105;-77;1210.95;162.23
33.671;1091;-27;1221.46;157.75
33.736;1141;-52;1232.00;153.34
33.807;1141;-40;1242.56;148.98
33.880;1147;-40;1253.14;144.68
33.948;1145;-75;1263.75;140.45
34.014;1172;-44;1274.38;136.27
34.099;1153;-22;1285.04;132.16
34.170;1190;-84;1295.72;128.10
34.241;1226;-95;1306.43;124.11
34.310;1357;-462;1317.15;120.18
34.380;1220;-133;1327.90;116.31
34.447;1246;-108;1338.67;112.50
34.535;1326;-156;1349.46;108.76
34.610;1362;-186;1360.28;105.07
34.682;1342;-185;1371.11;101.45
34.752;1101;-81;1381.97;97.89
34.834;1286;-145;1392.84;94.39
34.905;1437;-47;1403.74;90.95
34.979;1443;-263;1414.65;87.58
35.050;1389;-183;1425.58;84.26
35.119;1350;-171;1436.53;81.01
35.193;1255;-105;1447.51;77.83
35.262;1208;-92;1458.49;74.70
35.333;1222;-106;1469.50;71.64
35.402;1578;-310;1480.52;68.64
35.474;1607;-96;1491.56;65.71
35.543;1435;-188;1502.62;62.83
35.615;1447;-173;1513.69;60.02
35.692;1577;-276;1524.78;57.28
35.776;1505;-204;1535.89;54.60
35.851;1434;-198;1547.01;51.98
35.922;1449;-212;1558.14;49.42
35.992;1574;-263;1569.29;46.93
36.062;1655;-282;1580.45;44.50
36.128;1593;-261;1591.63;42.14
36.195;1658;-112;1602.82;39.83
36.256;1590;-227;1614.02;37.60
36.329;1579;-227;1625.24;35.43
36.398;1596;-230;1636.47;33.32
36.465;1524;-239;1647.70;31.27
36.553;1531;-198;1658.96;29.29
36.627;1534;-200;1670.22;27.38
36.705;1592;-214;1681.49;25.52
36.774;1713;-502;1692.77;23.74
36.844;1636;-235;1704.07;22.02
36.909;1695;-230;1715.37;20.36
36.978;1733;-260;1726.68;18.76
37.045;1679;-285;1738.00;17.23
37.112;1703;-221;1749.33;15.77
37.180;1702;-258;1760.67;14.37
37.248;1636;-240;1772.02;13.04
37.323;1687;-238;1783.37;11.77
37.391;1670;-221;1794.73;10.56
37.467;1690;-249;1806.10;9.42
37.535;1725;-267;1817.47;8.35
37.595;1785;-296;1828.85;7.34
37.670;1788;-297;1840.23;6.39
37.736;1755;-287;1851.62;5.51
37.807;1690;-250;1863.02;4.70
37.875;1785;-243;1874.42;3.95
37.950;1838;-301;1885.82;3.26
38.017;1865;-278;1897.23;2.64
38.089;1880;-297;1908.64;2.09
38.164;1876;-274;1920.05;1.60
38.230;1750;-215;1931.47;1.17
38.295;1903;-332;1942.89;0.82
38.370;1921;-279;1954.31;0.52
38.441;1927;-292;1965.73;0.29
38.512;1945;-283;1977.15;0.13
38.581;2032;-185;1988.58;0.03
38.658;2018;-343;2000.00;0.00
38.725;2032;-320;2013.16;0.00
38.800;2053;-279;2026.32;0.00
38.871;2049;-305;2039.48;0.00
38.942;2064;-316;2052.64;0.00
39.017;2104;-314;2065.80;0.00
39.087;2116;-316;2078.96;0.00
39.171;2190;-378;2092.12;0.00
39.242;2156;-366;2105.28;0.00
39.311;2114;-309;2118.44;0.00
39.384;2077;-303;2131.60;0.00
39.455;2127;-321;2144.76;0.00
39.525;2206;-412;2157.92;0.00
39.614;2433;-464;2171.08;0.00
39.709;2091;-286;2184.24;0.00
39.776;1973;-220;2197.40;0.00
39.852;2091;-308;2210.56;0.00
39.924;2176;-324;2223.72;0.00
39.986;2226;-334;2236.88;0.00
40.057;2234;-313;2250.04;0.00
40.126;2303;-390;2263.20;0.00
40.199;2376;-402;2276.36;0.00
40.269;2055;-207;2289.52;0.00
40.366;2182;-421;2302.68;0.00
40.437;2158;-273;2315.84;0.00
40.511;2217;-240;2329.00;0.00
40.584;2291;-299;2342.16;0.00
40.662;2333;-310;2355.32;0.00
40.734;2177;-232;2368.48;0.00
40.801;2235;-231;2381.64;0.00
40.874;2169;-207;2394.80;0.00
40.941;2398;-325;2407.96;0.00
41.009;2407;-323;2421.12;0.00
41.077;2422;-295;2434.28;0.00
41.143;2404;-302;2447.44;0.00
41.210;2429;-316;2460.60;0.00
41.285;2424;-296;2473.76;0.00
41.355;2453;-299;2486.92;0.00
41.424;2339;-242;2500.08;0.00
41.500;2363;-250;2513.24;0.00
41.569;2393;-264;2526.40;0.00
41.644;2404;-245;2539.56;0.00
41.708;2447;-269;2552.72;0.00
41.776;2435;-254;2565.88;0.00
41.848;2455;-245;2579.04;0.00
41.914;2430;-221;2592.20;0.00
41.998;2445;-204;2605.36;0.00
42.061;2378;-170;2618.52;0.00
42.131;2404;-153;2631.68;0.00
42.202;2484;-187;2644.84;0.00
42.264;2474;-217;2658.00;0.00
42.329;2548;-213;2671.16;0.00
42.401;2714;-445;2684.32;0.00
42.464;2626;-252;2697.48;0.00
42.533;2611;-273;2710.64;0.00
42.604;2645;-278;2723.80;0.00
42.681;2655;-244;2736.96;0.00
42.750;2685;-226;2750.12;0.00
42.817;2715;-308;2763.28;0.00
42.893;2690;-260;2776.44;0.00
42.978;2538;-248;2789.60;0.00
43.045;2762;-326;2802.76;0.00
43.111;2727;-314;2815.92;0.00
43.180;2769;-312;2829.08;0.00
43.271;2781;-353;2842.24;0.00
43.351;2785;-331;2855.40;0.00
43.427;2754;-317;2868.56;0.00
43.495;2767;-321;2881.72;0.00
43.565;2712;-300;2894.88;0.00
43.639;2673;-282;2908.04;0.00
43.711;2697;-254;2921.20;0.00
43.773;2711;-297;2934.36;0.00
43.845;2812;-289;2947.52;0.00
43.931;2849;-284;2960.68;0.00
44.007;2862;-355;2973.84;0.00
44.074;2839;-317;2987.00;0.00
44.141;2952;-338;3000.16;0.00
44.253;3032;-353;3026.48;0.00
44.326;2924;-356;3039.64;0.00
44.396;3007;-373;3052.80;0.00
44.465;3035;-340;3065.96;0.00
44.534;3027;-307;3079.12;0.00
44.608;3035;-316;3092.28;0.00
44.685;3061;-335;3105.44;0.00
44.773;3013;-267;3118.60;0.00
44.840;3111;-422;3131.76;0.00
44.906;3068;-343;3144.92;0.00
44.983;3115;-387;3158.08;0.00
45.069;3130;-338;3171.24;0.00
45.141;3146;-372;3184.40;0.00
45.211;3238;-389;3197.56;0.00
45.282;3257;-325;3210.72;0.00
45.345;3230;-428;3223.88;0.00
45.414;3267;-429;3237.04;0.00
45.488;3152;-396;3250.20;0.00
45.557;3124;-385;3263.36;0.00
45.627;3153;-361;3276.52;0.00
45.690;3221;-382;3289.68;0.00
45.764;3235;-407;3302.84;0.00
45.860;3220;-358;3316.00;0.00
45.926;3171;-310;3329.16;0.00
46.004;3186;-336;3342.32;0.00
46.072;3173;-328;3355.48;0.00
46.132;3245;-325;3368.64;0.00
46.203;3255;-283;3381.80;0.00
46.288;3245;-266;3394.96;0.00
46.361;3271;-250;3408.12;0.00
46.427;3308;-315;3421.28;0.00
46.492;3275;-226;3434.44;0.00
46.559;3286;-209;3447.60;0.00
46.637;3270;-190;3460.76;0.00
46.709;3282;-178;3473.92;0.00
46.776;3260;-142;3487.08;0.00
46.849;3270;-164;3500.24;0.00
46.908;3330;-193;3513.40;0.00
46.982;3366;-178;3526.56;0.00
47.055;3361;-195;3539.72;0.00
47.125;3440;-265;3552.88;0.00
47.202;3479;-285;3566.04;0.00
47.277;3447;-256;3579.20;0.00
47.356;3457;-207;3592.36;0.00
47.423;3467;-221;3605.52;0.00
47.497;3514;-245;3618.68;0.00
47.568;3533;-240;3631.84;0.00
47.644;3533;-233;3645.00;0.00
47.723;3553;-245;3658.16;0.00
47.788;3530;-266;3671.32;0.00
47.866;3561;-266;3684.48;0.00
47.933;3592;-213;3697.64;0.00
47.992;3661;-358;3710.80;0.00
48.052;3624;-280;3723.96;0.00
48.128;3628;-263;3737.12;0.00
48.194;3636;-248;3750.28;0.00
48.260;3608;-265;3763.44;0.00
48.333;3745;-386;3776.60;0.00
48.393;3632;-229;3789.76;0.00
48.463;3667;-258;3802.92;0.00
48.527;3653;-209;3816.08;0.00
48.605;3675;-171;3829.24;0.00
48.692;3673;-146;3842.40;0.00
48.769;3706;-201;3855.56;0.00
48.838;3752;-181;3868.72;0.00
48.922;3737;-157;3881.88;0.00
48.999;3767;-175;3895.04;0.00
49.083;3742;-209;3908.20;0.00
49.166;3768;-168;3921.36;0.00
49.237;3763;-187;3934.52;0.00
49.305;3768;-187;3947.68;0.00
49.378;3796;-221;3960.84;0.00
49.446;3825;-218;3974.00;0.00
49.518;3833;-242;3987.16;0.00
49.577;3832;-261;4000.32;0.00
49.643;3839;-221;4013.48;0.00
49.713;3763;-226;4026.64;0.00
49.773;3839;-234;4039.80;0.00
49.849;3910;-262;4052.96;0.00
49.917;3749;-258;4066.12;0.00
49.981;3894;-281;4079.28;0.00
50.062;3873;-290;4092.44;0.00
50.132;3860;-291;4105.60;0.00
50.208;4034;-330;4118.76;0.00
50.276;4011;-331;4131.92;0.00
50.349;4002;-383;4145.08;0.00
50.410;4027;-310;4158.24;0.00
50.478;4053;-338;4171.40;0.00
50.545;4179;-165;4184.56;0.00
50.605;4071;-346;4197.72;0.00
50.681;4055;-289;4210.88;0.00
50.754;4059;-321;4224.04;0.00
50.822;4011;-310;4237.20;0.00
50.893;3998;-280;4250.36;0.00
50.963;3994;-288;4263.52;0.00
51.032;4033;-315;4276.68;0.00
51.103;4027;-276;4289.84;0.00
51.174;4038;-272;4303.00;0.00
51.239;4059;-280;4316.16;0.00
51.309;4063;-300;4329.32;0.00
51.376;4102;-273;4342.48;0.00
51.443;4225;-383;4355.64;0.00
51.505;4125;-296;4368.80;0.00
51.575;4151;-283;4381.96;0.00
51.644;4025;-231;4395.12;0.00
51.707;4193;-253;4408.28;0.00
51.774;4245;-304;4421.44;0.00
51.845;4263;-288;4434.60;0.00
51.913;4243;-287;4447.76;0.00
51.985;4242;-327;4460.92;0.00
52.072;4270;-258;4474.08;0.00
52.144;4293;-302;4487.24;0.00
52.218;4283;-343;4500.40;0.00
52.287;4325;-277;4513.56;0.00
52.361;4346;-295;4526.72;0.00
52.436;4361;-276;4539.88;0.00
52.510;4377;-279;4553.04;0.00
52.581;4344;-283;4566.20;0.00
52.657;4371;-268;4579.36;0.00
52.734;4372;-361;4592.52;0.00
52.792;4424;-313;4605.68;0.00
52.887;4448;-321;4618.84;0.00
52.950;4430;-293;4632.00;0.00
53.020;4425;-293;4645.16;0.00
53.093;4457;-323;4658.32;0.00
